timestamp,packets_per_sec,syn_ratio,avg_size,unique_ips,unique_port
1771858866.9202254,175.1,0.0,495.71958880639636,9,10
1771858867.9247248,193.8,0.0,477.08617131062954,10,11
1771858868.9274178,201.6,0.0,479.80605158730157,9,10
1771858869.9319005,207.5,0.0,472.82795180722894,9,10
1771858870.9361606,213.2,0.0,471.34099437148217,10,11
1771858871.9391522,215.9,0.0004631773969430292,483.6322371468272,12,14
1771858872.9430182,218.0,0.00045871559633027525,485.2596330275229,13,15
1771858873.9474995,219.7,0.0004551661356395084,488.98953117888027,15,17
1771858874.9505904,213.9,0.0004675081813931744,445.12856474988314,14,17
1771858875.964553,247.8,0.002824858757062147,427.8026634382567,19,26
1771858876.9815652,386.8,0.007238883143743537,539.5268872802482,40,65
1771858877.990163,446.8,0.007609668755595345,566.4447179946285,44,73
1771858878.9976084,491.1,0.007126858073712075,578.7843616371412,46,77
1771858880.0050998,525.7,0.006657789613848202,608.4728932851436,46,77
1771858881.0104105,583.7,0.005996230940551653,659.3551481925647,45,76
1771858882.0163422,602.6,0.005642217059409226,662.4933620975771,45,76
1771858883.0236645,622.4,0.005623393316195373,672.4908419023136,46,78
1771858884.0316567,619.4,0.0056506296415886345,671.2814013561512,46,78
1771858885.0372617,616.3,0.005516793769268213,670.5498945318839,46,77
1771858886.0456138,551.4,0.004896626768226333,664.5903155603918,45,72
1771858887.0504844,417.4,0.0016770483948251077,634.9657402970771,36,54
1771858888.0553796,356.5,0.0005610098176718093,622.569144460028,24,34
1771858889.0593023,318.7,0.0006275494195167869,626.0928773140885,19,27
1771858890.062651,295.4,0.0006770480704129993,589.026066350711,19,28
1771858891.0656273,236.9,0.0008442380751371887,471.8484592655129,17,26
1771858892.0689578,215.9,0.0004631773969430292,441.0106530801297,16,24
1771858893.0737946,194.7,0.0005136106831022085,392.0508474576271,14,20
1771858894.0764883,206.5,0.00048426150121065375,438.4493946731235,15,20
1771858895.079078,205.4,0.0004868549172346641,438.207400194742,15,21
1771858896.0821526,241.0,0.0008298755186721991,522.0190871369294,16,23
1771858897.085759,246.5,0.0008113590263691683,522.3123732251521,16,23
1771858898.089178,249.5,0.0008016032064128256,518.0376753507014,16,23
1771858899.093492,245.0,0.0008163265306122449,498.72285714285715,17,24
1771858900.0968401,238.6,0.0008382229673093043,480.6211232187762,18,24
1771858901.1032453,241.3,0.0008288437629506838,472.2213012847078,20,27
1771858902.113974,243.7,0.0008206811653672548,461.52031185884283,21,28
1771858903.1254902,245.8,0.0008136696501220504,449.5716029292107,24,31
1771858904.1287422,233.4,0.000856898029134533,408.3101970865467,25,32
1771858905.132056,235.6,0.00042444821731748726,403.7724957555178,24,31
1771858938.9093628,13.2,0.015151515151515152,178.58333333333334,6,7
1771858939.9134097,28.6,0.01048951048951049,303.0874125874126,9,11
1771858940.9191604,51.8,0.011583011583011582,263.7007722007722,25,32
1771858941.9211144,70.4,0.01278409090909091,284.4900568181818,27,35
1771858942.9239407,85.4,0.01053864168618267,301.53161592505853,29,37
1771858943.925917,107.1,0.012138188608776844,301.07749766573295,33,43
1771858944.9280136,129.2,0.01238390092879257,309.25851393188856,37,47
1771858945.9317346,148.1,0.012153950033760972,309.61444969615127,42,52
1771858946.934145,166.3,0.011425135297654841,306.4636199639206,42,53
1771858947.9366062,186.5,0.011796246648793566,309.9973190348525,45,57
1771858948.9394846,185.2,0.01079913606911447,318.0917926565875,45,59
1771858949.942001,182.1,0.01043382756727073,309.9665019220209,46,60
1771858950.9449074,175.1,0.009708737864077669,324.0576813249572,37,45
1771858951.9472363,173.8,0.009205983889528193,312.505753739931,43,54
1771858952.9499853,177.8,0.008998875140607425,305.1917885264342,46,60
1771858953.952222,183.3,0.006546644844517185,337.15930169121657,50,60
1771858954.954514,183.8,0.004896626768226333,370.1866158868335,48,57
1771858955.9572568,180.0,0.0044444444444444444,368.72222222222223,47,56
1771858956.9601965,175.7,0.00398406374501992,375.9436539556061,53,65
1771858957.962721,167.5,0.0023880597014925373,377.2782089552239,58,69
1771858958.9654622,168.0,0.002976190476190476,375.35714285714283,71,87
1771858959.9681857,177.3,0.003948110547095319,359.59560067681895,83,110
1771858960.9715815,184.0,0.0038043478260869567,341.1358695652174,96,135
1771858961.974252,184.3,0.0037981551817688553,342.37113402061857,92,134
1771858962.977176,178.8,0.0039149888143176735,345.44854586129753,88,128
1771858963.9803193,163.1,0.004904966278356836,306.80196198651134,84,125
1771858964.982737,162.9,0.0055248618784530384,251.7243707796194,82,124
1771858965.9854484,180.3,0.005546311702717693,266.1674986134221,83,125
1771858966.9882612,188.5,0.005835543766578249,252.61114058355437,87,129
1771858967.9910765,203.2,0.0063976377952755905,247.439468503937,88,134
1771858968.9937265,216.5,0.006004618937644342,243.18013856812934,87,125
1771858969.9966495,218.8,0.005027422303473492,242.75594149908594,81,114
1771858970.9994018,219.9,0.004547521600727604,247.11596180081855,68,93
1771858972.0020933,231.1,0.0038944180008654264,242.56685417568153,72,98
1771858973.0045788,239.8,0.0050041701417848205,240.7068390325271,76,103
1771858974.0074575,252.5,0.004752475247524752,240.44,79,108
1771858975.0105982,252.0,0.004761904761904762,242.41031746031746,79,108
1771858976.013578,239.5,0.004592901878914405,226.1331941544885,77,104
1771858977.0162725,236.3,0.004231908590774439,230.8011002962336,68,91
1771858978.019516,224.7,0.0035603026257231864,231.0663106364041,62,81
1771858979.022189,214.2,0.003734827264239029,231.531279178338,58,72
1771858980.0249496,208.7,0.004312410158121706,234.52994729276475,52,61
1771858981.029067,202.2,0.004451038575667656,233.44807121661722,46,54
1771858982.0323107,188.8,0.00423728813559322,235.52966101694915,36,42
1771858983.0377026,182.9,0.002733734281027884,240.20120284308365,31,32
1771858984.0429826,208.1,0.0019221528111484864,401.64392119173476,26,30
1771858985.0469766,229.8,0.0013054830287206266,498.49738903394257,26,29
1771858986.054781,244.7,0.0008173273395995096,543.7981201471189,28,32
1771858987.0580137,243.4,0.0012325390304026294,546.9445357436318,30,38
1771858988.0616045,243.3,0.0016440608302507192,547.2671598849157,28,36
1771858989.0649686,241.1,0.001244296972210701,562.2248029863127,24,32
1771858990.0680115,231.7,0.0008631851532153647,579.600776866638,26,34
1771858991.0707848,227.8,0.000877963125548727,591.1409130816505,25,32
1771858992.0734506,231.0,0.0008658008658008658,593.4835497835497,27,33
1771858993.0768247,230.9,0.00129926375054136,592.563880467735,29,36
1771858994.0799315,235.7,0.0021213406873143827,506.0746711921935,54,75
1771858995.08246,209.8,0.0023832221163012394,419.09151572926595,53,74
1771858996.0851433,193.7,0.003097573567372225,365.1765616933402,52,73
1771858997.0884278,204.6,0.0024437927663734115,403.8651026392962,58,79
1771858998.0932245,217.8,0.0018365472910927456,435.03489439853075,62,85
1771858999.0976381,219.8,0.0018198362147406734,422.8016378525933,67,91
1771859000.103166,227.3,0.0017597888253409592,415.13814342278926,67,91
1771859001.1062925,232.2,0.0017226528854435831,408.93669250645996,68,92
1771859002.1152804,389.0,0.002056555269922879,780.1282776349615,78,109
1771859003.136151,495.3,0.001413284877851807,878.7777104784979,82,113
1771859004.1439612,556.3,0.0030559050871831746,934.9412187668524,68,89
1771859005.1562216,629.3,0.003019227713332274,911.3160654695694,77,103
1771859006.1663208,641.4,0.002806361085126286,910.9695977549111,86,114
1771859007.1758804,630.4,0.0028553299492385786,905.3856281725888,81,111
1771859008.182866,627.1,0.00287035560516664,897.4468186892043,82,111
1771859009.194936,627.7,0.002867611916520631,895.68950135415,79,108
1771859010.2024164,630.1,0.00285668941437867,892.112204411998,79,108
1771859011.2112675,631.3,0.002851259306193569,890.2140028512594,85,117
1771859012.2183504,455.8,0.00307152259763054,686.964458095656,84,114
1771859013.2225509,386.7,0.0036203775536591673,589.0116369278511,82,110
1771859014.2292044,276.7,0.0007228044813877846,374.06758221900975,79,101
1771859015.2335699,221.6,0.0004512635379061372,312.5947653429603,64,81
1771859016.2375424,208.5,0.00047961630695443646,267.56402877697843,54,71
1771859017.240572,197.7,0.0005058168942842691,265.1932220536166,51,64
1771859018.2445097,192.1,0.0005205622071837585,259.9224362311296,52,65
1771859019.2475064,181.8,0.00055005500550055,261.9092409240924,50,61
1771859020.250237,172.7,0.0005790387955993051,260.166184134337,49,60
1771859021.2534592,161.5,0.0006191950464396285,262.3956656346749,43,53
1771859022.2559419,146.3,0.000683526999316473,262.6616541353383,35,41
1771859023.258103,124.8,0.0008012820512820513,221.86778846153845,28,33
1771859024.2605274,119.9,0.0008340283569641367,237.85237698081735,26,30
1771859025.2634578,116.6,0.0,245.82847341337907,24,30
1771859026.266732,109.7,0.0,246.23245214220603,17,21
1771859027.2691293,113.3,0.0,247.88437775816416,18,23
1771859028.2712376,115.6,0.0,246.3849480968858,18,24
1771859029.2736745,120.3,0.0,243.21862011637572,18,25
1771859030.2760499,122.5,0.0,248.2195918367347,20,30
1771859031.278816,125.3,0.0,247.17398244213888,24,33
1771859032.280912,126.2,0.0,247.35895404120444,26,34
1771859033.2831213,127.4,0.0,251.27943485086342,27,34
1771859034.2862704,121.2,0.0,234.68069306930693,25,32
1771859035.2883487,116.0,0.0,206.43879310344826,26,32
1771859036.291224,118.7,0.0,210.8576242628475,28,34
1771859037.2940938,117.9,0.0,207.0398642917727,27,32
1771859038.2960823,113.4,0.0,204.4047619047619,29,35
1771859039.2988224,113.6,0.0,212.27640845070422,28,35
1771859040.301066,111.3,0.0,206.240790655885,27,32
1771859041.303533,109.7,0.0,202.0309936189608,25,31
1771859042.3057816,111.9,0.0,207.88025022341375,27,33
1771859043.3087645,113.8,0.0,203.47539543057997,29,35
1771859044.311318,116.0,0.0,202.39396551724138,31,35
1771859045.313997,115.0,0.0,207.93826086956523,30,33
1771859046.3163288,111.5,0.0,206.46367713004486,27,29
1771859047.3189433,110.2,0.0,207.30671506352087,31,34
1771859048.3211775,108.0,0.0,212.74166666666667,32,35
1771859049.3242755,104.7,0.0,203.49188156638013,35,39
1771859050.3267949,110.1,0.0,202.36148955495005,45,51
1771859051.3294997,111.7,0.0,205.14861235452105,51,59
1771859052.3322992,112.0,0.0,201.69821428571427,52,62
1771859053.3350892,114.8,0.0,201.9904181184669,53,61
1771859054.3381453,116.1,0.0,203.63565891472868,54,63
1771859055.34112,116.1,0.0,199.14814814814815,53,62
1771859056.3435185,116.8,0.0,197.73030821917808,55,66
1771859057.3459136,119.7,0.0,200.10108604845448,61,72
1771859058.348543,120.0,0.0,191.80666666666667,60,71
1771859059.351004,120.4,0.0,191.19601328903656,56,69
1771859060.3532574,115.5,0.0,196.21904761904761,49,60
1771859061.3555539,113.8,0.0,194.87434094903338,41,54
1771859062.3575292,110.0,0.0,191.30727272727273,39,49
1771859063.3598816,104.6,0.0,195.67686424474186,36,45
1771859064.3623576,102.6,0.0,191.55360623781675,36,44
1771859065.3647232,102.0,0.0,191.55490196078432,36,44
1771859066.3672335,103.8,0.0,197.1878612716763,31,38
1771859067.3697515,97.7,0.0,194.2374616171955,23,27
1771859068.3718913,95.7,0.0,198.54545454545453,20,24
1771859069.3742597,97.0,0.0,208.2,18,21
1771859070.3775988,98.2,0.0,201.89002036659878,16,19
1771859071.3800795,96.5,0.0,201.75751295336786,13,14
1771859072.3825266,99.1,0.0,210.10898082744703,12,13
1771859073.3849013,97.5,0.0,203.44717948717948,12,12
1771859074.3870559,95.5,0.0,201.8649214659686,11,11
1771859075.3892572,95.4,0.0,204.45911949685535,10,10
1771859076.391632,93.9,0.0,199.3269435569755,12,13
1771859077.3939817,96.2,0.0,204.59251559251558,14,14
1771859078.3961413,97.1,0.0,212.1071060762101,13,13
1771859079.398644,109.2,0.005494505494505495,238.6978021978022,17,25
1771859080.4007998,115.4,0.006065857885615251,267.63431542461007,20,31
1771859081.4033084,120.4,0.005813953488372093,286.0049833887043,21,34
1771859082.4057655,124.1,0.0056406124093473006,304.5729250604351,22,36
1771859083.4081209,131.7,0.005315110098709187,312.93621867881546,24,39
1771859084.4103918,141.4,0.0049504950495049506,327.56577086280055,24,41
1771859085.4130583,139.6,0.00501432664756447,329.2442693409742,25,42
1771859086.4150887,140.1,0.004996431120628123,328.0078515346181,26,44
1771859087.4172509,142.5,0.005614035087719298,324.6280701754386,28,47
1771859088.4203863,146.6,0.005457025920873124,316.89154160982264,32,51
1771859089.4227087,132.0,0.0015151515151515152,299.30530303030304,31,48
1771859090.4248588,127.9,0.0007818608287724785,274.9491790461298,33,50
1771859091.4272215,123.6,0.0008090614886731392,253.80501618122977,32,46
1771859092.4293728,120.2,0.0008319467554076539,232.43760399334442,33,45
1771859093.4319944,124.7,0.0008019246190858059,229.90938251804332,34,43
1771859094.4340909,122.4,0.0008169934640522876,209.62418300653596,35,41
1771859095.4363425,125.1,0.0007993605115907274,209.3021582733813,39,45
1771859096.4388278,126.8,0.0007886435331230284,211.27602523659306,42,49
1771859097.4420447,124.0,0.0,209.2274193548387,43,52
1771859098.444509,119.9,0.0,210.49374478732278,43,50
1771859099.4466517,123.5,0.0008097165991902834,218.32631578947368,42,51
1771859100.4488857,119.5,0.0008368200836820083,225.3163179916318,39,46
1771859101.4512932,126.3,0.000791765637371338,225.04275534441805,43,51
1771859102.4540246,134.1,0.0007457121551081282,222.579418344519,51,62
1771859103.456554,128.0,0.00078125,213.08515625,50,60
1771859104.459276,125.6,0.0007961783439490446,210.54936305732485,49,60
1771859105.46169,128.0,0.00078125,213.90234375,48,59
1771859106.4642415,124.6,0.0008025682182985554,211.7335473515249,44,56
1771859107.4663508,125.4,0.0007974481658692185,210.22408293460924,43,53
1771859108.468988,131.0,0.0007633587786259542,212.04045801526718,43,53
1771859109.4714484,131.3,0.0,204.66336633663366,41,51
1771859110.4736197,135.0,0.0,197.46148148148148,40,49
1771859111.475775,130.8,0.0,200.651376146789,36,43
1771859112.4781923,126.8,0.0,196.50709779179812,26,29
1771859113.4803967,128.7,0.0,192.78477078477079,25,28
1771859114.4825644,128.4,0.0,194.90031152647975,23,27
1771859115.4848862,124.0,0.0,190.45,22,25
1771859116.4869552,124.6,0.0,193.2873194221509,17,19
1771859117.4893951,126.1,0.0,197.28072957969866,20,23
1771859118.4918838,121.0,0.0,192.71487603305786,20,23
1771859119.4940693,117.9,0.0,195.06022052586937,20,22
1771859120.496125,120.1,0.0,204.03330557868443,20,23
1771859121.4982271,120.7,0.0,203.84672742336372,21,25
1771859122.500363,119.0,0.0,204.85210084033613,22,25
1771859123.5031471,115.0,0.0,211.38086956521738,23,26
1771859124.5059998,116.4,0.0,206.8745704467354,26,28
1771859125.508325,117.8,0.0,201.84040747028862,23,25
1771859126.5109112,118.4,0.0,203.43327702702703,23,26
1771859127.5132015,120.7,0.0,202.09527754763877,21,22
1771859128.5154903,123.2,0.0,203.47483766233765,19,21
1771859129.518254,130.1,0.0,208.1129900076864,20,22
1771859130.520782,126.3,0.0,203.07284243863816,19,21
1771859131.5228963,123.4,0.0,200.30226904376013,22,24
1771859132.526223,126.3,0.0,205.86144101346002,23,26
1771859133.5283492,129.3,0.0,202.63418406805877,24,27
1771859134.5310104,129.8,0.0,207.1171032357473,22,25
1771859135.5340123,132.0,0.0,213.41060606060606,24,27
1771859136.5361311,130.0,0.0,208.44,23,26
1771859137.538907,128.9,0.0,208.20403413498838,27,30
1771859138.5415432,130.1,0.0,212.47809377401998,31,34
1771859139.5438042,130.8,0.0,205.64755351681958,36,39
1771859140.5466306,137.4,0.001455604075691412,206.26346433770016,49,57
1771859141.548949,156.8,0.0012755102040816326,274.3411989795918,50,59
1771859142.5516877,164.4,0.0012165450121654502,288.323600973236,53,66
1771859143.5546803,158.5,0.0012618296529968455,288.26624605678234,54,64
1771859144.5575297,158.0,0.0012658227848101266,289.1012658227848,55,66
1771859145.5603774,159.3,0.0012554927809165098,284.02134337727557,55,66
1771859146.5628014,163.0,0.001226993865030675,281.20061349693253,61,74
1771859147.5660858,162.2,0.0012330456226880395,281.8908754623921,67,80
1771859148.568676,158.7,0.001260239445494644,279.5431632010082,62,78
1771859149.5709662,155.9,0.0012828736369467607,282.7787042976267,60,75
1771859150.5735648,151.7,0.0,285.42518127883983,53,68
1771859151.5760944,130.6,0.0,214.76493108728943,51,64
1771859152.5789201,123.8,0.0,189.48949919224555,49,59
1771859153.5818315,129.8,0.0,194.24036979969182,46,57
1771859154.584643,130.0,0.0,191.49615384615385,44,55
1771859155.5867786,123.3,0.0,191.99675587996757,42,53
1771859156.588893,123.4,0.0,198.44732576985413,34,43
1771859157.5913258,121.2,0.0,197.47112211221122,24,30
1771859158.5934458,121.1,0.0,197.19322873658135,25,28
1771859159.595534,125.3,0.0,202.13008778930566,23,27
1771859160.5980988,126.9,0.0,199.8857368006304,19,21
1771859161.6006272,130.8,0.0,201.52140672782875,15,17
1771859162.6032917,128.6,0.0,202.60886469673406,14,15
1771859163.6068194,122.6,0.0,198.3278955954323,16,16
1771859164.6088958,118.0,0.0,197.03898305084746,16,16
1771859165.6113205,123.5,0.0,213.16842105263157,17,20
1771859166.6137085,123.1,0.0008123476848090983,217.61494719740048,18,23
1771859167.6157887,124.4,0.0008038585209003215,212.15916398713827,20,25
1771859168.6182268,130.2,0.0007680491551459293,214.53533026113672,18,23
1771859169.6207027,125.6,0.0007961783439490446,208.2794585987261,19,25
1771859170.6231983,122.9,0.0008136696501220504,220.99023596419855,20,28
1771859171.6256664,125.3,0.0007980845969672786,259.86033519553075,25,33
1771859172.6281188,126.2,0.000792393026941363,281.0229793977813,23,31
1771859173.630645,141.8,0.0014104372355430183,309.7433004231312,25,36
1771859174.633333,150.3,0.0013306719893546241,322.4504324683965,26,37
1771859175.6356885,157.2,0.001272264631043257,334.7894402035623,26,35
1771859176.638695,172.2,0.0005807200929152149,336.1492450638792,25,35
1771859177.6428304,188.0,0.0005319148936170213,351.23670212765956,26,36
1771859178.646198,198.2,0.0005045408678102926,357.7719475277498,28,38
1771859179.6485915,204.0,0.0004901960784313725,363.31617647058823,26,35
1771859180.6513097,207.4,0.00048216007714561236,366.8153326904532,28,38
1771859181.65475,200.0,0.0005,349.2445,27,37
1771859182.6580527,204.9,0.0004880429477794046,352.80234260614935,30,39
1771859183.6607487,195.5,0.0,336.78107416879794,29,38
1771859184.6635885,189.6,0.0,324.61023206751054,31,39
1771859185.6663015,184.3,0.0,305.24850786760715,40,49
1771859186.6688845,166.8,0.0,296.55635491606716,44,51
1771859187.6726806,149.1,0.0,282.10261569416497,44,54
1771859188.675231,135.3,0.0,273.5417590539542,45,54
1771859189.6776567,126.9,0.0,262.3128447596533,45,54
1771859190.680207,126.4,0.0007911392405063291,257.5023734177215,40,51
1771859191.6829298,140.0,0.0007142857142857143,282.8157142857143,46,57
1771859192.685827,146.4,0.0006830601092896175,285.60109289617486,49,60
1771859193.6886766,164.5,0.0006079027355623101,368.7963525835866,46,56
1771859194.6921194,167.8,0.0005959475566150178,394.08283671036946,46,55
1771859195.6943014,167.9,0.0005955926146515784,394.96009529481836,37,45
1771859196.6967838,168.7,0.0005927682276229994,394.45228215767634,35,43
1771859197.6996226,173.0,0.0005780346820809249,393.2127167630058,32,38
1771859198.7020013,175.0,0.0005714285714285715,386.55771428571427,31,36
1771859199.7047033,174.5,0.0005730659025787965,386.17421203438397,30,36
1771859200.7075348,170.5,0.0,380.9149560117302,32,38
1771859201.7100096,165.8,0.0,384.145958986731,27,34
1771859202.712749,157.6,0.0,358.88832487309645,22,28
1771859203.715818,139.6,0.0,272.378223495702,20,26
1771859204.7182362,133.6,0.0,243.80164670658684,19,24
1771859205.720632,132.4,0.0,243.71148036253777,17,21
1771859206.7233493,136.3,0.0,246.51283932501835,14,18
1771859207.725892,130.9,0.0,239.55844155844156,13,17
1771859208.72805,128.5,0.0,245.24513618677042,12,17
1771859209.7303886,128.0,0.0,245.1046875,12,17
1771859210.7329192,124.1,0.0,240.4891216760677,11,16
1771859211.735224,118.8,0.0,210.0681818181818,12,18
1771859212.7373555,112.5,0.0,211.976,14,18
1771859213.7405386,110.9,0.0,211.75924256086566,14,20
1771859214.7431037,112.4,0.0,213.2464412811388,16,23
1771859215.745476,109.9,0.0,214.81255686988172,17,24
1771859216.7481084,106.6,0.0,208.68386491557223,18,26
1771859217.7503755,112.8,0.0,215.19326241134752,20,28
1771859218.7525258,116.4,0.0,211.67182130584192,21,28
1771859219.7554917,116.0,0.0,212.46896551724137,21,28
1771859220.7579885,118.9,0.0,218.42052144659377,18,25
1771859221.759907,114.1,0.0,216.7116564417178,18,23
1771859222.7622244,112.9,0.0,215.41895482728077,20,22
1771859223.7651904,110.0,0.0,217.35181818181817,21,23
1771859224.7684996,108.0,0.0,214.51203703703703,20,22
1771859225.7710052,107.1,0.0,210.3295985060691,23,25
1771859226.773587,107.3,0.0,218.86393289841567,21,22
1771859227.775857,99.2,0.0,209.93145161290323,22,24
1771859228.778648,95.9,0.0,204.4963503649635,22,24
1771859229.7808566,106.3,0.0,205.6942615239887,23,26
1771859230.7829366,108.6,0.0,198.22099447513813,32,35
1771859231.785261,109.2,0.0,197.10347985347985,36,40
1771859232.7876043,110.6,0.0,200.31012658227849,35,41
1771859233.7903364,107.4,0.0,193.95251396648044,35,40
1771859234.7927675,108.2,0.0,192.3373382624769,35,40
1771859235.794988,104.1,0.0,200.27281460134486,33,39
1771859236.7974248,101.0,0.0,189.5742574257426,38,45
1771859237.799887,104.4,0.0009578544061302681,194.32088122605364,44,53
1771859238.803133,109.1,0.0009165902841429881,200.57378551787352,44,54
1771859239.8056502,98.2,0.0010183299389002036,196.79429735234217,43,52
1771859240.8078768,95.6,0.0010460251046025104,195.4592050209205,34,44
1771859241.8106346,102.0,0.000980392156862745,202.4294117647059,31,40
1771859242.812935,106.1,0.000942507068803016,199.37794533459,31,38
1771859243.8149734,111.2,0.0008992805755395684,200.1115107913669,30,37
1771859244.817442,118.5,0.0008438818565400844,203.21772151898733,31,39
1771859245.8196707,123.6,0.0008090614886731392,195.56553398058253,34,41
1771859246.821762,125.2,0.0007987220447284345,199.4153354632588,29,35
1771859247.8240645,124.5,0.0,199.24738955823292,20,23
1771859248.8266034,125.2,0.0,204.81789137380193,22,26
1771859249.8297226,125.7,0.0,203.07080350039777,21,25
1771859250.8320937,126.5,0.0,208.20316205533598,21,25
1771859251.8341858,120.9,0.0,201.2936311000827,20,24
1771859252.836707,114.2,0.0,197.68826619964975,18,22
1771859253.839099,112.7,0.0,200.76574977817214,18,22
1771859254.8414242,104.7,0.0,198.71919770773638,16,19
1771859255.843795,107.0,0.0009345794392523365,207.08317757009345,16,20
1771859256.8458374,110.6,0.0009041591320072332,204.74502712477397,17,21
1771859257.848018,110.2,0.0009074410163339383,202.50362976406532,18,22
1771859258.8501008,105.3,0.000949667616334283,202.26495726495727,17,20
1771859259.8526444,105.8,0.000945179584120983,207.64933837429112,18,21
1771859260.855054,113.8,0.0008787346221441124,242.30755711775043,17,23
1771859261.8573065,114.0,0.0008771929824561404,248.11052631578949,17,25
1771859262.8600216,114.1,0.0008764241893076249,250.7002629272568,18,26
1771859263.862435,113.2,0.0008833922261484099,248.7190812720848,19,27
1771859264.864522,113.5,0.000881057268722467,251.9991189427313,19,27
1771859265.8671665,112.4,0.0,245.6814946619217,17,24
1771859266.8698175,114.7,0.0,249.03312990409765,17,24
1771859267.8719406,119.4,0.0,252.15075376884423,17,24
1771859268.8739452,119.3,0.0,245.05699916177704,18,24
1771859269.8764274,118.2,0.0,245.89001692047378,16,22
1771859270.8787508,109.8,0.0,214.59016393442624,15,19
1771859271.8807218,107.8,0.0,209.87476808905382,15,18
1771859272.8828757,110.3,0.0,208.30371713508612,16,19
1771859273.885303,114.2,0.0,211.3476357267951,19,24
1771859274.8874965,112.0,0.0,207.09285714285716,21,26
1771859275.8899229,113.3,0.0,205.96646072374227,30,35
1771859276.892127,113.0,0.0,202.86991150442478,34,42
1771859277.8945777,110.8,0.0,192.8528880866426,37,48
1771859278.896922,112.5,0.0,192.80977777777778,38,49
1771859279.8993163,113.6,0.0,196.4049295774648,38,49
1771859280.9016564,113.3,0.0,194.1376875551633,36,47
1771859281.904107,113.3,0.0,195.12003530450133,38,49
1771859282.9064968,116.2,0.0,200.99913941480207,44,54
1771859283.9096196,114.4,0.0,196.92744755244755,42,50
1771859284.9121864,115.7,0.0,197.3171996542783,41,48
1771859285.9142835,112.3,0.0,202.87177203918077,34,40
1771859286.9163575,109.6,0.0,202.35766423357666,30,33
1771859287.9183428,105.3,0.0,207.7806267806268,25,26
1771859288.9203558,105.9,0.0,212.25873465533522,23,24
1771859289.922815,110.9,0.0,206.06582506762848,24,26
1771859290.925267,109.5,0.0,204.32146118721462,23,25
1771859291.928212,112.1,0.0,210.93131132917037,23,25
1771859292.9305003,106.8,0.0,206.15355805243445,18,20
1771859293.9330215,109.1,0.0,205.74977085242895,17,19
1771859294.9354303,110.3,0.0,208.04351767905712,16,18
1771859295.9376822,109.4,0.0,207.4853747714808,17,18
1771859296.9402065,108.8,0.0,213.31985294117646,17,17
1771859297.9431143,110.4,0.0,210.66304347826087,19,20
1771859298.9453976,106.8,0.0,205.62921348314606,19,19
1771859299.9482088,102.5,0.0,210.82731707317072,19,19
1771859300.950867,103.1,0.0,210.19398642095052,19,20
1771859301.9532979,102.0,0.0,201.45,19,21
1771859302.9568233,108.4,0.0,207.13468634686348,20,21
1771859303.9590487,106.0,0.0,206.2188679245283,20,21
1771859304.9613605,105.1,0.0,203.7488106565176,20,21
1771859305.9638114,105.9,0.0,204.32294617563738,17,19
1771859306.965926,109.1,0.0,198.44271310724108,19,22
1771859307.9684741,107.8,0.0,200.53988868274584,16,17
1771859308.970898,111.1,0.0,206.25472547254725,17,19
1771859309.9728112,109.2,0.0,201.94505494505495,17,19
1771859310.9751427,109.5,0.0,201.85570776255707,18,20
1771859311.9785728,109.6,0.0,208.18795620437956,20,21
1771859312.9808152,104.2,0.0,205.42034548944338,19,20
1771859313.982966,104.8,0.0,206.31870229007635,20,21
1771859314.9853399,102.3,0.0,212.10263929618768,21,22
1771859315.9881513,102.7,0.0,204.91528724440116,23,23
1771859316.990871,95.2,0.0,206.4936974789916,21,20
1771859317.993454,99.8,0.0,211.0,20,21
1771859318.99585,99.9,0.0,208.15415415415416,22,22
1771859319.998161,102.0,0.0,207.41372549019607,22,23
1771859321.0004122,108.4,0.0,208.34963099630997,28,32
1771859322.0029078,112.0,0.0,198.87589285714284,28,34
1771859323.005643,117.2,0.0,196.4829351535836,31,38
1771859324.0090613,124.0,0.0,203.03951612903225,32,40
1771859325.01161,125.0,0.0,197.4856,32,40
1771859326.0141847,124.0,0.0,196.5217741935484,30,38
1771859327.0164406,124.2,0.0,197.94927536231884,31,39
1771859328.018515,119.3,0.0,192.8466051969824,35,42
1771859329.0210886,116.6,0.0,186.30703259005145,32,41
1771859330.0236444,115.4,0.0,189.70883882149047,32,40
1771859331.0260868,108.3,0.0,188.50046168051708,22,30
1771859332.0284522,103.7,0.0,193.07135969141754,23,27
1771859333.0304837,103.3,0.0,198.4511132623427,22,24
1771859334.0329049,96.8,0.0,204.08264462809916,21,24
1771859335.0357585,98.5,0.0,203.36751269035534,22,25
1771859336.0388083,99.4,0.0,213.13883299798792,21,27
1771859337.04194,101.4,0.0,217.03353057199212,21,29
1771859338.0441408,98.4,0.0,216.39126016260164,17,25
1771859339.0487177,102.9,0.0,222.8600583090379,17,25
1771859340.0513117,102.1,0.0,215.57688540646424,18,25
1771859341.053497,101.9,0.0,214.3523061825319,15,22
1771859342.0556166,102.2,0.0,220.00489236790608,16,23
1771859343.0581691,100.1,0.0,212.7922077922078,18,24
1771859344.0602038,98.8,0.0,198.77935222672065,16,20
1771859345.0623064,99.5,0.0,205.3467336683417,15,19
1771859346.0654812,99.7,0.0,200.567703109328,15,16
1771859347.0682292,100.2,0.0,189.813373253493,14,12
1771859348.0703423,110.5,0.0,196.86515837104074,15,13
